"name";"lat";"lng";"population";"iso3";"province"
"Tongliao";43.61995892;122.2699939;572555;"CHN";"Nei Mongol"
"Hohhot";40.81997479;111.6599955;1250238.5;"CHN";"Nei Mongol"
"Chifeng";42.27001548;118.9499898;811827;"CHN";"Nei Mongol"
"Ulanhot";46.08001548;122.0800313;203870;"CHN";"Nei Mongol"
"Hailar";49.19998008;119.7000215;221118.5;"CHN";"Nei Mongol"
"Jiamusi";46.83002138;130.3500175;784774.5;"CHN";"Heilongjiang"
"Beian";48.23900515;126.4820365;154936;"CHN";"Heilongjiang"
"Daqing";46.57995913;125.0000081;948244;"CHN";"Heilongjiang"
"Jixi";45.29995974;130.9700313;684379.5;"CHN";"Heilongjiang"
"Jiayuguan";39.82000999;98.29998409;135337.5;"CHN";"Gansu"
"Xining";36.6199986;101.7700048;907765.5;"CHN";"Gansu"
"Guilin";25.2799931;110.280028;818176;"CHN";"Guangxi"
"Huainan";32.62998374;116.9799808;1239327.5;"CHN";"Anhui"
"Shantou";23.37000633;116.6700256;1467486.5;"CHN";"Guangdong"
"Lhasa";29.64502382;91.10001013;169160;"CHN";"Xizang"
"Hami";42.82698407;93.51500484;218960;"CHN";"Xinjiang Uygur"
"Hotan";37.09971092;79.92694535;187865;"CHN";"Xinjiang Uygur"
"Kashgar";39.47633588;75.9699259;472069.5;"CHN";"Xinjiang Uygur"
"Yinchuan";38.46797365;106.2730375;657614;"CHN";"Ningxia Hui"
"Pingxiang";27.62000531;113.8500427;666561.5;"CHN";"Jiangxi"
"Qiqihar";47.34497703;123.9899922;1261682;"CHN";"Heilongjiang"
"Shenzhen";22.55237051;114.1221231;4291796;"CHN";"Guangdong"
"Zibo";36.79998761;118.049993;1865385;"CHN";"Shandong"
"Lanzhou";36.05602785;103.7920003;2282609;"CHN";"Gansu"
"Nanning";22.81998822;108.3200443;1485394;"CHN";"Guangxi"
"Guiyang";26.58004295;106.7200386;2416816.5;"CHN";"Guizhou"
"Chongqing";29.56497703;106.5949816;5214014;"CHN";"Chongqing"
"Fuzhou";26.07999595;119.3000459;1892860;"CHN";"Fujian"
"Guangzhou";23.1449813;113.3250101;5990912.5;"CHN";"Guangdong"
"Dongguan";23.0488889;113.7447222;4528000;"CHN";"Guangdong"
"Xian";34.27502545;108.8949963;3617406;"CHN";"Shaanxi"
"Taiyuan";37.87501243;112.5450577;2817737.5;"CHN";"Shanxi"
"Wuhan";30.58003135;114.270017;5713603;"CHN";"Hubei"
"Changsha";28.19996991;112.969993;2338969;"CHN";"Hunan"
"Kunming";25.06998008;102.6799751;1977337;"CHN";"Yunnan"
"Zhengzhou";34.75499615;113.6650927;2325062.5;"CHN";"Henan"
"Shenyeng";41.80497927;123.4499735;4149596;"CHN";"Liaoning"
"Jinan";36.67498232;116.9950187;2433633;"CHN";"Shandong"
"Tianjin";39.13002626;117.2000191;5473103.5;"CHN";"Tianjin"
"Nanchang";28.67999229;115.8799963;2110675.5;"CHN";"Jiangxi"
"Nanjing";32.05001914;118.7799743;3383005;"CHN";"Jiangsu"
"Hangzhou";30.24997398;120.1700187;2442564.5;"CHN";"Zhejiang"
"Changchun";43.86500856;125.3399873;2860210.5;"CHN";"Jilin"
"Baotou";40.65220725;109.8220198;1229664.5;"CHN";"Nei Mongol"
"Harbin";45.74998395;126.6499849;3425441.5;"CHN";"Heilongjiang"
"Urumqi";43.80501223;87.57500565;1829612.5;"CHN";"Xinjiang Uygur"
"Chengdu";30.67000002;104.0700195;4036718.5;"CHN";"Sichuan"
"Beijing";39.92889223;116.3882857;9293300.5;"CHN";"Beijing"
"Shanghai";31.21645245;121.4365047;14797756;"CHN";"Shanghai"
"Yopal";5.346999095;-72.4059986;61029;"COL";"Casanare"
"San Andres";12.56213711;-81.69032658;58257;"COL";
"Sonson";5.716613585;-75.31662785;18024.5;"COL";"Antioquia"
"Sogamoso";5.719998392;-72.94000289;120071.5;"COL";"Boyacá"
"Barrancabermeja";7.089992288;-73.84999903;177802;"COL";"Santander"
"Girardot";4.310006937;-74.80999211;121830.5;"COL";"Cundinamarca"
"Campoalegre";2.690002461;-75.33001205;17058.5;"COL";"Huila"
"Tuquerres";1.089996764;-77.61994979;27081.5;"COL";"Nariño"
"Mocoa";1.149993102;-76.62998438;22035;"COL";"Putumayo"
"Cartago";4.749980081;-75.91002832;123170;"COL";"Valle del Cauca"
"Soledad";10.92001691;-74.76999455;520704;"COL";"Atlántico"
"Sabanalarga";10.63998232;-74.91998539;65781;"COL";"Atlántico"
"Arjona";10.26003135;-75.34998499;47225;"COL";"Bolívar"
"Magangue";9.229990864;-74.74002222;94912;"COL";"Bolívar"
"Valledupar";10.47999208;-73.25000981;297627.5;"COL";"Cesar"
"San Jose del Guaviare";2.569983947;-72.63999536;21675;"COL";"Meta"
"Puerto Lopez";4.089994526;-72.96002751;12163.5;"COL";"Meta"
"Yarumal";7.030590229;-75.5904871;35315;"COL";"Antioquia"
"Puerto Berrio";6.480442931;-74.42001591;33194;"COL";"Antioquia"
"Turbo";8.100369892;-76.73997766;42257.5;"COL";"Antioquia"
"Tunja";5.550448017;-73.37002832;139445.5;"COL";"Boyacá"
"Chiquinquira";5.620392068;-73.81994918;49634.5;"COL";"Boyacá"
"Duitama";5.830456766;-73.02004968;96598;"COL";"Boyacá"
"Ayapel";8.330407531;-75.15002303;23120.5;"COL";"Córdoba"
"Lorica";9.241850605;-75.81600305;46688;"COL";"Córdoba"
"Socorro";6.460340799;-73.26998275;21323.5;"COL";"Santander"
"Riohacha";11.5403408;-72.90997888;112808.5;"COL";"La Guajira"
"Armenia";4.534282653;-75.68112757;314797.5;"COL";"Quindío"
"Pereira";4.81038983;-75.67999068;504434;"COL";"Risaralda"
"Honda";5.190340799;-74.74999577;31813.5;"COL";"Tolima"
"San Vicente del Caguan";2.070376199;-74.64002832;1250;"COL";"Caquetá"
"Florencia";1.610404275;-75.61999435;87599;"COL";"Caquetá"
"Guapi";2.560397968;-77.85998682;13853;"COL";"Cauca"
"Neiva";2.931047179;-75.33024459;318566;"COL";"Huila"
"Garzon";2.210393493;-75.64996668;43027;"COL";"Huila"
"Ipiales";0.830374368;-77.64999964;93673.5;"COL";"Nariño"
"Buenaventura";3.872402425;-77.05045329;246596;"COL";"Valle del Cauca"
"Tulua";4.090382099;-76.21001001;164281.5;"COL";"Valle del Cauca"
"El Carmen de Bolivar";9.720374368;-75.12999841;54468.5;"COL";"Bolívar"
"Jurado";7.121747456;-77.75640141;2351;"COL";"Chocó"
"Nuqui";5.685180092;-77.27454844;1487;"COL";"Chocó"
"Quibdo";5.690413634;-76.66000838;83942;"COL";"Chocó"
"El Banco";9.000340799;-73.98001693;39628.5;"COL";"Magdalena"
"Cienaga";11.01039899;-74.25000045;109741;"COL";"Magdalena"
"Sincelejo";9.290426452;-75.37995732;239787.5;"COL";"Sucre"
"Tolu";9.535837829;-75.57203862;19719.5;"COL";"Sucre"
"Arauca";7.090664082;-70.76163456;46530.5;"COL";"Arauca"
"Tame";6.460340799;-71.74002446;25030;"COL";"Arauca"
"Pamplona";7.390387389;-72.66001998;52917;"COL";"Norte de Santander"
"Ocana";8.240413024;-73.3500037;83401.5;"COL";"Norte de Santander"
"Orocue";4.794551004;-71.34002303;2126.5;"COL";"Casanare"
"Obando";3.854039936;-67.90609827;8181.5;"COL";"Guainía"
"San Martin";3.690406513;-73.68998295;12304;"COL";"Meta"
"Puerto Carreno";6.185034606;-67.49302271;8038.5;"COL";"Vichada"
"Bello";6.329986998;-75.5699974;456304.5;"COL";"Antioquia"
"Monteria";8.757539082;-75.8900037;273809;"COL";"Córdoba"
"Bucaramanga";7.1300932;-73.12588302;790410;"COL";"Santander"
"Ibague";4.438913797;-75.2322144;415156;"COL";"Tolima"
"Popayan";2.419993102;-76.61001144;258750;"COL";"Cauca"
"Santa Marta";11.24720624;-74.20165715;417211;"COL";"Magdalena"
"Cucuta";7.920019144;-72.51997685;721772;"COL";"Norte de Santander"
"Villavicencio";4.153323994;-73.63499923;348240;"COL";"Meta"
"Tumaco";1.809978657;-78.80998051;86713;"COL";"Nariño"
"Manizales";5.059986998;-75.52000045;366831;"COL";"Caldas"
"Pasto";1.21360679;-77.28110742;371138.5;"COL";"Nariño"
"Barranquilla";10.95998863;-74.79996688;1521245.5;"COL";"Atlántico"
"Cartagena";10.39973859;-75.51439356;887000;"COL";"Bolívar"
"Mitu";1.198310566;-70.17360844;5917;"COL";"Vaupés"
"Leticia";-4.220015036;-69.93997929;46012.5;"COL";"Amazonas"
"Medellin";6.275003274;-75.57501001;2648489.5;"COL";"Antioquia"
"Cali";3.399959126;-76.49996647;2216418;"COL";"Valle del Cauca"
"Bogota";4.596423563;-74.08334396;7052830.5;"COL";"Bogota"
"Moroni";-11.7041577;43.2402441;85785;"COM";
"Madingou";-4.164002942;13.55400049;22760;"COG";"Bouenza"
"Kinkala";-4.355999897;14.76199861;13882;"COG";"Pool"
"Ewo";-0.879598776;14.82001501;7786.5;"COG";"Cuvette-Ouest"
"Impfondo";1.640376606;18.04002519;20859;"COG";"Likouala"
"Sembe";1.640376606;14.58002966;6396;"COG";"Sangha"
"Moloundou";2.033737609;15.21668331;12244;"COG";"Sangha"
"Owando";-0.47962319;15.91999955;29011;"COG";"Cuvette"
"Makoua";-0.009574362;15.64001664;10335;"COG";"Cuvette"
"Sibiti";-3.689608135;13.35002722;20950;"COG";"Lékoumou"
"Mossendjo";-2.939628073;12.71998816;24583.5;"COG";"Niari"
"Loubomo";-4.179604066;12.67001705;97929.5;"COG";"Niari"
"Gamboma";-1.879486065;15.85002966;20877;"COG";"Plateaux"
"Djambala";-2.539600811;14.74999345;9650.5;"COG";"Plateaux"
"Ouesso";1.609990864;16.05001745;26117.5;"COG";"Sangha"
"Kayes";-4.180017478;13.28000565;60629;"COG";"Bouenza"
"Pointe-Noire";-4.770007305;11.88003943;602440.5;"COG";"Kouilou"
"Brazzaville";-4.259185772;15.28468949;1259445;"COG";"Pool"
"Buluko";-0.756998889;28.52800254;1192;"COD";"Nord-Kivu"
"Zongo";4.330341613;18.61502885;17667;"COD";"Équateur"
"Libenge";3.660434183;18.61998979;17402;"COD";"Équateur"
"Bongandanga";1.510358703;21.05002234;2896;"COD";"Équateur"
"Ikela";-1.182939434;23.26657955;291;"COD";"Équateur"
"Binga";2.383406188;20.41998328;64639;"COD";"Équateur"
"Basankusu";1.233708922;19.80002112;52216;"COD";"Équateur"
"Boende";-0.219587383;20.8600081;24679.5;"COD";"Équateur"
"Gbadolite";4.290369892;21.01994665;35197;"COD";"Équateur"
"Businga";3.340376199;20.86998165;31583;"COD";"Équateur"
"Bosobolo";4.190375996;19.88001623;8968.5;"COD";"Équateur"
"Yangambi";0.77037803;24.43002274;18035.5;"COD";"Orientale"
"Aketi";2.740464497;23.7799849;46881;"COD";"Orientale"
"Mongbwalu";1.9504352;30.0332983;2819;"COD";"Orientale"
"Bafwasende";1.083847269;27.26659379;149;"COD";"Orientale"
"Bunia";1.560407327;30.24000403;61537;"COD";"Orientale"
"Wamba";2.140423603;27.98996049;82122;"COD";"Orientale"
"Basoko";1.240426858;23.59002234;22953;"COD";"Orientale"
"Kenge";-4.829590231;16.89993974;241;"COD";"Bandundu"
"Bolobo";-2.159520651;16.23998002;22605.5;"COD";"Bandundu"
"Kahemba";-7.282928855;19.00001827;45644.5;"COD";"Bandundu"
"Bulungu";-4.549607321;18.59999101;42310.5;"COD";"Bandundu"
"Lusanga";-5.582929261;16.51665564;177;"COD";"Bandundu"
"Mangai";-4.039612611;19.53001176;19946;"COD";"Bandundu"
"Kasongo-Lunda";-6.479618715;16.82996985;18748;"COD";"Bandundu"
"Mushie";-3.01962319;16.92004187;24013.5;"COD";"Bandundu"
"Dibaya";-6.509539369;22.87001461;603;"COD";"Kasaï-Occidental"
"Mweka";-4.839615459;21.5699906;45222;"COD";"Kasaï-Occidental"
"Luebo";-5.349506817;21.41000036;17682.5;"COD";"Kasaï-Occidental"
"Demba";-5.509600404;22.25997432;17008.5;"COD";"Kasaï-Occidental"
"Ilebo";-4.319595521;20.60999752;71125.5;"COD";"Kasaï-Occidental"
"Moanda";-5.922908509;12.35499752;153915;"COD";"Bas-Congo"
"Kimpese";-5.549597963;14.43332027;10578;"COD";"Bas-Congo"
"Kasangulu";-4.579579652;15.17999304;22645;"COD";"Bas-Congo"
"Mbanza-Ngungu";-5.249616273;14.86001257;141950.5;"COD";"Bas-Congo"
"Tshela";-4.969581687;12.93000118;19896;"COD";"Bas-Congo"
"Mwenga";-3.038226706;28.43251745;2216;"COD";"Sud-Kivu"
"Kampene";-3.599536114;26.67004106;19719.5;"COD";"Maniema"
"Kalima";-2.509576804;26.43000403;194;"COD";"Maniema"
"Lubutu";-0.732889385;26.583328;1313;"COD";"Maniema"
"Kabinda";-6.129614239;24.47999385;37366;"COD";"Kasaï-Oriental"
"Lubao";-5.389556052;25.74999385;26142.5;"COD";"Kasaï-Oriental"
"Lusambo";-4.969581687;23.4300321;26803;"COD";"Kasaï-Oriental"
"Gandajika";-6.739602845;23.96002559;105769.5;"COD";"Kasaï-Oriental"
"Lodja";-3.489620342;23.42000688;68244;"COD";"Kasaï-Oriental"
"Dilolo";-10.69961953;22.33330318;7854;"COD";"Katanga"
"Nyunzu";-5.949573549;28.0166772;15397;"COD";"Katanga"
"Kasaji";-10.36620319;23.44997921;11969;"COD";"Katanga"
"Luanza";-8.699586569;28.69999467;861;"COD";"Katanga"
"Moba";-7.059583314;29.71998409;10006;"COD";"Katanga"
"Bukama";-9.20958128;25.8400142;20900.5;"COD";"Katanga"
"Kaniama";-7.569629701;24.17003861;32946.5;"COD";"Katanga"
"Kipushi";-11.75960651;27.25000565;87839.5;"COD";"Katanga"
"Kambove";-10.86958331;26.60001949;18934.5;"COD";"Katanga"
"Kongolo";-5.379479147;26.9799963;68572.5;"COD";"Katanga"
"Kabalo";-6.049619121;26.91002641;21851;"COD";"Katanga"
"Beni";0.490446797;29.45002641;211275.5;"COD";"Nord-Kivu"
"Lisala";2.140010192;21.50999426;64270;"COD";"Équateur"
"Gemena";3.260019347;19.76999711;157847.5;"COD";"Équateur"
"Buta";2.819994526;24.74002966;44195;"COD";"Orientale"
"Watsa";3.040006937;29.52996985;17721.5;"COD";"Orientale"
"Isiro";2.75997235;27.62000891;142136;"COD";"Orientale"
"Bondo";3.809959939;23.67001745;20688.5;"COD";"Orientale"
"Inongo";-1.939999167;18.28001054;30181;"COD";"Bandundu"
"Tshikapa";-6.409958884;20.77003943;201256.5;"COD";"Kasaï-Occidental"
"Boma";-5.829994284;13.04999385;178638;"COD";"Bas-Congo"
"Bukavu";-2.509990215;28.8400378;331084;"COD";"Sud-Kivu"
"Uvira";-3.369989401;29.14001949;164353;"COD";"Sud-Kivu"
"Kindu";-2.963915996;25.90998409;199306;"COD";"Maniema"
"Mwene-Ditu";-7.000000388;23.44000565;153328.5;"COD";"Kasaï-Oriental"
"Likasi";-10.9700423;26.7800085;428411;"COD";"Katanga"
"Manono";-7.300033754;27.44999345;46111;"COD";"Katanga"
"Kamina";-8.730023988;25.00998734;101180;"COD";"Katanga"
"Mbandaka";0.040035013;18.26001176;229590.5;"COD";"Équateur"
"Kisangani";0.520005716;25.22000036;558814;"COD";"Orientale"
"Bandundu";-3.309993063;17.37996212;107997.5;"COD";"Bandundu"
"Kananga";-5.890042299;22.40001745;614273;"COD";"Kasaï-Occidental"
"Kasongo";-4.450026836;26.66001583;59059;"COD";"Maniema"
"Mbuji-Mayi";-6.150026429;23.59999589;1084880.5;"COD";"Kasaï-Oriental"
"Kalemie";-5.933295472;29.20001583;176615.5;"COD";"Katanga"
"Butembo";0.130003681;29.28001094;220512;"COD";"Nord-Kivu"
"Goma";-1.678799101;29.2217868;144124;"COD";"Nord-Kivu"
"Bumba";2.189981302;22.45996212;128029.5;"COD";"Équateur"
"Kikwit";-5.030043112;18.85000159;465973;"COD";"Bandundu"
"Matadi";-5.816610088;13.45002112;212985.5;"COD";"Bas-Congo"
"Kolwezi";-10.71672443;25.47243974;418000;"COD";"Katanga"
"Lubumbashi";-11.6800248;27.48001745;1114317;"COD";"Katanga"
"Kinshasa";-4.329724102;15.31497188;6704351.5;"COD";"Kinshasa City"
"Rarotonga";-21.25003497;-159.7500013;2525;"COK";
"Heredia";9.991997986;-84.12000251;21947;"CRI";"Heredia"
"Cartago";9.86997764;-83.92997807;111770;"CRI";"Cartago"
"Golfito";8.650026264;-83.149974;6777;"CRI";"Puntarenas"
"Alajuela";10.02002016;-84.23003727;217618.5;"CRI";"Alajuela"
"Canas";10.42999514;-85.10001001;15365;"CRI";"Guanacaste"
"Sixaola";9.520386575;-82.61998051;1150;"CRI";"Limón"
"Puntarenas";9.970164098;-84.83358954;46376;"CRI";"Puntarenas"
"Ciudad Cortes";8.960369079;-83.53000248;3515.5;"CRI";"Puntarenas"
"Quesada";10.33049217;-84.43997278;29208;"CRI";"Alajuela"
"Liberia";10.63375531;-85.433323;41538;"CRI";"Guanacaste"
"La Cruz";11.07042116;-85.6300035;4297.5;"CRI";"Guanacaste"
"Puerto Limon";10.00002138;-83.03334029;74041;"CRI";"Limón"
"San Jose";9.93501243;-84.08405135;642862;"CRI";"San José"
"Sibenik";43.7272222;15.9058333;37112;"HRV";"Šibensko-Kninska"
"Karlovac";45.48720929;15.54777421;51593;"HRV";"Karlovacka"
"Rijeka";45.32998374;14.45001176;156082;"HRV";"Primorsko-Goranska"
"Slavonski Brod";45.16027834;18.01558223;79230;"HRV";"Brodsko-Posavska"
"Dubrovnik";42.66094769;18.09139156;32711;"HRV";"Dubrovacko-Neretvanska"
"Split";43.52040428;16.46999182;195527.5;"HRV";"Splitsko-Dalmatinska"
"Zadar";44.12013511;15.26226192;59201.5;"HRV";"Zadarska"
"Pula";44.86871991;13.84808467;60338.5;"HRV";"Istarska"
"Osijek";45.55038373;18.6800378;91608.5;"HRV";"Osjecko-Baranjska"
"Zagreb";45.80000673;15.99999467;710746;"HRV";"Grad Zagreb"
"Ciego de Avila";21.83999636;-78.76194727;122343.5;"CUB";"Ciego de Ávila"
"Palma Soriano";20.21722719;-75.99880843;85110;"CUB";"Santiago de Cuba"
"San Antonio de los Banos";22.89112083;-82.4990835;37676;"CUB";"La Habana"
"Guines";22.8361371;-82.02802698;57445;"CUB";"La Habana"
"Caibarien";22.5157949;-79.47223983;25431;"CUB";"Villa Clara"
"Placetas";22.31580711;-79.65548446;34973;"CUB";"Villa Clara"
"Cienfuegos";22.14444806;-80.44029444;146549.5;"CUB";"Cienfuegos"
"Nueva Gerona";21.88371462;-82.79999536;22915;"CUB";"Isla de la Juventud"
"Sancti Spiritus";21.93014589;-79.44250004;101710.5;"CUB";"Sancti Spíritus"
"Moron";22.10985069;-78.62748519;57551.5;"CUB";"Ciego de Ávila"
"Nuevitas";21.5456474;-77.26444177;46796;"CUB";"Camagüey"
"Manzanillo";20.34375694;-77.11664718;107433;"CUB";"Granma"
"Bayamo";20.37954287;-76.64329106;177623;"CUB";"Granma"
"Banes";20.96291811;-75.71859298;47745.5;"CUB";"Holguín"
"Las Tunas";20.96012758;-76.95438318;179898;"CUB";"Las Tunas"
"Artemisa";22.81339947;-82.76188399;46024.5;"CUB";"La Habana"
"Matanzas";23.04152508;-81.577486;135303;"CUB";"Matanzas"
"Colon";22.71958091;-80.90579574;40677;"CUB";"Matanzas"
"Sagua la Grande";22.80903282;-80.07109216;40752.5;"CUB";"Villa Clara"
"Pinar del Rio";22.41750633;-83.69808008;173304;"CUB";"Pinar del Río"
"Camaguey";21.38082542;-77.91693425;321583.5;"CUB";"Camagüey"
"Guantanamo";20.1452936;-75.20614364;245069.5;"CUB";"Guantánamo"
"Holguin";20.88723798;-76.26305587;309639.5;"CUB";"Holguín"
"Santa Clara";22.40001385;-79.9666541;234900;"CUB";"Villa Clara"
"Santiago de Cuba";20.0250167;-75.82132573;500964;"CUB";"Santiago de Cuba"
"Havana";23.13195884;-82.36418217;2082458.5;"CUB";"Ciudad de la Habana"
"Willemstad";12.20042971;-69.01998377;146813;"CUW";
"Larnaka";34.9170031;33.63599757;48947;"CYP";"Larnaca"
"Paphos";34.75591516;32.42245666;35961;"CYP";"Paphos"
"Lemosos";34.67541445;33.0333219;149486;"CYP";"Limassol"
"Nicosia";35.16667645;33.36663489;212376;"CYP";
"Usti Nad Labem";50.66299816;14.08100455;94105;"CZE";"Liberecký"
"Hradec Kralove";50.20599617;15.81200153;95195;"CZE";"Královéhradecký"
"Ceske Budejovice";48.98001935;14.46003699;97452;"CZE";"Jihoceský"
"Liberec";50.79995994;15.07999914;99972.5;"CZE";"Liberecký"
"Olomouc";49.63003135;17.24999589;97829;"CZE";"Moravskoslezský"
"Pizen";49.74043805;13.36000077;161043;"CZE";"Karlovarský"
"Jihlava";49.40038129;15.58332759;52010.5;"CZE";"Kraj Vysocina"
"Zlin";49.2304175;17.65002315;101893.5;"CZE";"Kraj Vysocina"
"Brno";49.20039349;16.60998328;378918;"CZE";"Kraj Vysocina"
"Pardubice";50.04041974;15.76000932;97902.5;"CZE";"Královéhradecký"
"Ostrava";49.83035504;18.24998653;396025.5;"CZE";"Moravskoslezský"
"Prague";50.08333701;14.46597978;582043.5;"CZE";"Prague"
"Vejle";55.70900103;9.534996498;51177;"DNK";"Syddanmark"
"Hillerod";55.93329907;12.31669854;28313;"DNK";"Hovedstaden"
"Soro";55.43299811;11.5667016;7167;"DNK";"Sjaælland"
"Viborg";56.43333701;9.399984089;32944;"DNK";"Midtjylland"
"Roskilde";55.64997398;12.08333451;42284.5;"DNK";"Sjaælland"
"Svendborg";55.07042279;10.61665401;28366.5;"DNK";"Syddanmark"
"Odense";55.40037681;10.38333492;152076.5;"DNK";"Syddanmark"
"Esbjerg";55.46703941;8.450016234;68076;"DNK";"Syddanmark"
"Frederikshavn";57.43368939;10.53329993;22385;"DNK";"Nordjylland"
"Aalborg";57.03371381;9.916593382;111917.5;"DNK";"Nordjylland"
"Århus";56.157204;10.21068396;232325.5;"DNK";"Midtjylland"
"København";55.67856419;12.56348575;1085000;"DNK";"Hovedstaden"
"Dikhil";11.10400201;42.37200058;12043;"DJI";"Dikhil"
"Tadjoura";11.78330399;42.9000035;22193;"DJI";"Tadjourah"
"Ali Sabih";11.15622988;42.71252437;32165.5;"DJI";"Ali Sabieh"
"Obock";11.97344098;43.28556433;13142;"DJI";"Obock"
"Djibouti";11.59501446;43.14800167;763506.5;"DJI";"Djibouti"
"Roseau";15.30101564;-61.38701298;19953.5;"DMA";"Saint George"
"Sabaneta";19.50499807;-71.34498854;16380;"DOM";"Santiago Rodríguez"
"Mao";19.55199609;-71.07499748;48297;"DOM";"Valverde"
"Cotui";19.05900306;-70.1520026;41641;"DOM";"Sánchez Ramírez"
"Puerto Plata";19.7902171;-70.69024747;119897;"DOM";"Puerto Plata"
"Dajabon";19.548;-71.70499757;16398;"DOM";"Dajabón"
"Moca";19.39699814;-70.52300059;61834;"DOM";"Espaillat"
"Salcedo";19.38300302;-70.4167015;45299;"DOM";"Hermanas"
"Jimani";18.49300212;-71.85099553;6567;"DOM";"Independencia"
"Comendador";18.875997;-71.70699546;35901;"DOM";"Elias Pina"
"Pedernales";18.03799801;-71.74099755;11072;"DOM";"Pedernales"
"Azua";18.45399613;-70.7290016;59139;"DOM";"Azua"
"Bonao";18.94200314;-70.40899757;73269;"DOM";"Monseñor Nouel"
"Bani";18.279999;-70.33100347;66709;"DOM";"Peravia"
"Hato Mayor";18.76400114;-69.25699747;35999;"DOM";"Hato Mayor"
"Monte Plata";18.80700306;-69.78400153;15532;"DOM";"Monte Plata"
"Nagua";19.37600108;-69.84700149;33862;"DOM";"María Trinidad Sánchez"
"Samana";19.21200313;-69.3320036;11432;"DOM";"Samaná"
"San Cristobal";18.4159981;-70.10900052;154040;"DOM";"San Cristóbal"
"El Seibo";18.76400114;-69.03500346;23547;"DOM";"El Seybo"
"Higuey";18.61599603;-68.70799749;123787;"DOM";"La Altagracia"
"Neiba";18.46661053;-71.41663334;22200.5;"DOM";"Bahoruco"
"La Vega";19.2165906;-70.51658492;132811.5;"DOM";"La Vega"
"San Francisco de Macoris";19.29999636;-70.25001205;138650.5;"DOM";"Duarte"
"San Pedro de Macoris";18.4503583;-69.29996668;211019.5;"DOM";"San Pedro de Macorís"
"Monte Cristi";19.86699017;-71.65002995;16852.5;"DOM";"Monte Cristi"
"Barahona";18.20037355;-71.099986;83644;"DOM";"Barahona"
"Bavaro";18.71700869;-68.44996688;795;"DOM";"La Altagracia"
"La Romana";18.41700116;-68.96660201;202471.5;"DOM";"La Romana"
"San Juan";18.80700306;-71.22899657;72950;"DOM";"San Juan"
"Santiago";19.50000999;-70.67001225;1471007.5;"DOM";"Santiago"
"Santo Domingo";18.47007285;-69.90008508;1078436.5;"DOM";"Distrito Nacional"
"Dili";-8.559388409;125.5794559;213947;"TLS";"Dili"
"Puyo";-1.483002014;-77.98699756;24881;"ECU";"Pastaza"
"Tulcan";0.821997038;-77.73200048;83000;"ECU";"Carchi"
"Pinas";-3.670022767;-79.64998092;16981;"ECU";"El Oro"
"Puerto Villamil";-0.933342266;-91.01665145;2000;"ECU";"Galápagos"
"Puerto Baquerizo Moreno";-0.900010967;-89.5999679;5122;"ECU";"Galápagos"
"Guaranda";-1.60999347;-79.01001998;23933;"ECU";"Bolivar"
"Azogues";-2.740002015;-78.84003036;51982;"ECU";"Cañar"
"Salinas";-2.200034974;-80.98000309;24616.5;"ECU";"Guayas"
"Alausi";-2.18995807;-78.84997807;14294;"ECU";"Chimborazo"
"Sangolqui";-0.31002114;-78.4599502;91848;"ECU";"Pichincha"
"Muisne";0.609974384;-80.02001001;8252.5;"ECU";"Esmeraldas"
"San Gabriel";0.609974384;-77.84003972;15589;"ECU";"Carchi"
"Macara";-4.379591859;-79.94998845;11748;"ECU";"Loja"
"Zamora";-4.069584942;-78.96999658;11581.5;"ECU";"Zamora Chinchipe"
"Latacunga";-0.929569886;-78.60996688;73344.5;"ECU";"Cotopaxi"
"Milagro";-2.179622784;-79.59998397;55433.5;"ECU";"Guayas"
"Babahoyo";-1.7995943;-79.54001347;59873;"ECU";"Los Rios"
"Chone";-0.689584535;-80.09000574;40379;"ECU";"Manabi"
"Jipijapa";-1.349595928;-80.58000167;28741;"ECU";"Manabi"
"Yaupi";-2.854310284;-77.93633875;293;"ECU";"Morona Santiago"
"Macas";-2.309589011;-78.11999679;20644;"ECU";"Morona Santiago"
"Cayambe";0.050370299;-78.15999435;27231.5;"ECU";"Pichincha"
"Ambato";-1.269600811;-78.61999211;217897;"ECU";"Napo"
"Tena";-0.979592673;-77.80998987;24149;"ECU";"Tungurahua"
"Valdez";1.267103808;-78.98549846;6985.5;"ECU";"Esmeraldas"
"San Lorenzo";1.270399189;-78.86005497;20209;"ECU";"Esmeraldas"
"Esmeraldas";0.930419941;-79.6699797;134365.5;"ECU";"Esmeraldas"
"Ibarra";0.360377216;-78.12999618;127703.5;"ECU";"Imbabura"
